0		0		536870912
100		0		1610612736
200		0		2684354560
300		0		536875008
400		0		1610616832
500		0		2684358656
600		0		536879104
700		0		1610620928
800		0		2684362752
900		0		536883200
1000		0		1610625024
1100		0		2684366848
1200		0		536887296
1300		0		1610629120
1400		0		2684370944
1500		0		536891392
1600		0		1610633216
1700		0		2684375040
1800		0		536895488
1900		0		1610637312
2000		0		2684379136
2100		0		536899584
2200		0		1610641408
2300		0		2684383232
2400		0		536903680
2500		0		1610645504
2600		0		2684387328
2700		0		536907776
2800		0		1610649600
2900		0		2684391424
3000		0		536911872
3100		0		1610653696
3200		0		2684395520
3300		0		536915968
3400		0		1610657792
3500		0		2684399616
3600		0		536920064
3700		0		1610661888
3800		0		2684403712
3900		0		536924160
4000		0		1610665984
4100		0		2684407808
4200		0		536928256
4300		0		1610670080
4400		0		2684411904
4500		0		536932352
4600		0		1610674176
4700		0		2684416000
4800		0		536936448
4900		0		1610678272
5000		0		2684420096
5100		0		536940544
5200		0		1610682368
5300		0		2684424192
5400		0		536944640
5500		0		1610686464
5600		0		2684428288
5700		0		536948736
5800		0		1610690560
5900		0		2684432384
6000		0		536952832
6100		0		1610694656
6200		0		2684436480
6300		0		536956928
6400		0		1610698752
6500		0		2684440576
6600		0		536961024
6700		0		1610702848
6800		0		2684444672
6900		0		536965120
7000		0		1610706944
7100		0		2684448768
7200		0		536969216
7300		0		1610711040
7400		0		2684452864
7500		0		536973312
7600		0		1610715136
7700		0		2684456960
7800		0		536977408
7900		0		1610719232
8000		0		2684461056
8100		0		536981504
8200		0		1610723328
8300		0		2684465152
8400		0		536985600
8500		0		1610727424
8600		0		2684469248
8700		0		536989696
8800		0		1610731520
8900		0		2684473344
9000		0		536993792
9100		0		1610735616
9200		0		2684477440
9300		0		536997888
9400		0		1610739712
9500		0		2684481536
9600		0		537001984
9700		0		1610743808
9800		0		2684485632
9900		0		537006080
10000		0		1610747904
10100		0		2684489728
10200		0		537010176
10300		0		1610752000
10400		0		2684493824
10500		0		537014272
10600		0		1610756096
10700		0		2684497920
10800		0		537018368
10900		0		1610760192
11000		0		2684502016
11100		0		537022464
11200		0		1610764288
11300		0		2684506112
11400		0		537026560
11500		0		1610768384
11600		0		2684510208
11700		0		537030656
11800		0		1610772480
11900		0		2684514304
12000		0		537034752
12100		0		1610776576
12200		0		2684518400
12300		0		537038848
12400		0		1610780672
12500		0		2684522496
12600		0		537042944
12700		0		1610784768
12800		0		2684526592
12900		0		537047040
13000		0		1610788864
13100		0		2684530688
13200		0		537051136
13300		0		1610792960
13400		0		2684534784
13500		0		537055232
