0		0		536870912
100		0		536870976
200		0		536871040
300		0		536871104
400		0		536871168
500		0		536871232
600		0		536871296
700		0		536871360
800		0		536871424
900		0		536871488
1000		0		536871552
1100		0		536871616
1200		0		536871680
1300		0		536871744
1400		0		536871808
1500		0		536871872
1600		0		536871936
1700		0		536872000
1800		0		536872064
1900		0		536872128
2000		0		536872192
2100		0		536872256
2200		0		536872320
2300		0		536872384
2400		0		536872448
2500		0		536872512
2600		0		536872576
2700		0		536872640
2800		0		536872704
2900		0		536872768
3000		0		536872832
3100		0		536872896
3200		0		536872960
3300		0		536873024
3400		0		536873088
3500		0		536873152
3600		0		536873216
3700		0		536873280
3800		0		536873344
3900		0		536873408
4000		0		536873472
4100		0		536873536
4200		0		536873600
4300		0		536873664
4400		0		536873728
4500		0		536873792
4600		0		536873856
4700		0		536873920
4800		0		536873984
4900		0		536874048
5000		0		536874112
5100		0		536874176
5200		0		536874240
5300		0		536874304
5400		0		536874368
5500		0		536874432
5600		0		536874496
5700		0		536874560
5800		0		536874624
5900		0		536874688
6000		0		536874752
6100		0		536874816
6200		0		536874880
6300		0		536874944
6400		0		536875008
6500		0		536875072
6600		0		536875136
6700		0		536875200
6800		0		536875264
6900		0		536875328
7000		0		536875392
7100		0		536875456
7200		0		536875520
7300		0		536875584
7400		0		536875648
7500		0		536875712
7600		0		536875776
7700		0		536875840
7800		0		536875904
7900		0		536875968
8000		0		536876032
8100		0		536876096
8200		0		536876160
8300		0		536876224
8400		0		536876288
8500		0		536876352
8600		0		536876416
8700		0		536876480
8800		0		536876544
8900		0		536876608
9000		0		536876672
9100		0		536876736
9200		0		536876800
9300		0		536876864
9400		0		536876928
9500		0		536876992
9600		0		536877056
9700		0		536877120
9800		0		536877184
9900		0		536877248
10000		0		536877312
10100		0		536877376
10200		0		536877440
10300		0		536877504
10400		0		536877568
10500		0		536877632
10600		0		536877696
10700		0		536877760
10800		0		536877824
10900		0		536877888
11000		0		536877952
11100		0		536878016
11200		0		536878080
11300		0		536878144
11400		0		536878208
11500		0		536878272
11600		0		536878336
11700		0		536878400
11800		0		536878464
11900		0		536878528
12000		0		536878592
12100		0		536878656
12200		0		536878720
12300		0		536878784
12400		0		536878848
12500		0		536878912
12600		0		536878976
12700		0		536879040
12800		0		536879104
12900		0		536879168
13000		0		536879232
13100		0		536879296
13200		0		536879360
13300		0		536879424
13400		0		536879488
13500		0		536879552
13600		0		536879616
13700		0		536879680
13800		0		536879744
13900		0		536879808
14000		0		536879872
14100		0		536879936
14200		0		536880000
14300		0		536880064
14400		0		536880128
14500		0		536880192
14600		0		536880256
14700		0		536880320
14800		0		536880384
14900		0		536880448
15000		0		536880512
15100		0		536880576
15200		0		536880640
15300		0		536880704
15400		0		536880768
15500		0		536880832
15600		0		536880896
15700		0		536880960
15800		0		536881024
15900		0		536881088
16000		0		536881152
16100		0		536881216
16200		0		536881280
16300		0		536881344
16400		0		536881408
16500		0		536881472
16600		0		536881536
16700		0		536881600
16800		0		536881664
16900		0		536881728
17000		0		536881792
17100		0		536881856
17200		0		536881920
17300		0		536881984
17400		0		536882048
17500		0		536882112
17600		0		536882176
17700		0		536882240
17800		0		536882304
17900		0		536882368
18000		0		536882432
18100		0		536882496
18200		0		536882560
18300		0		536882624
18400		0		536882688
18500		0		536882752
18600		0		536882816
18700		0		536882880
18800		0		536882944
18900		0		536883008
19000		0		536883072
19100		0		536883136
19200		0		536883200
19300		0		536883264
19400		0		536883328
19500		0		536883392
19600		0		536883456
19700		0		536883520
19800		0		536883584
19900		0		536883648
20000		0		536883712
20100		0		536883776
20200		0		536883840
20300		0		536883904
20400		0		536883968
20500		0		536884032
20600		0		536884096
20700		0		536884160
20800		0		536884224
20900		0		536884288
21000		0		536884352
21100		0		536884416
21200		0		536884480
21300		0		536884544
21400		0		536884608
21500		0		536884672
21600		0		536884736
21700		0		536884800
21800		0		536884864
21900		0		536884928
22000		0		536884992
22100		0		536885056
22200		0		536885120
22300		0		536885184
22400		0		536885248
22500		0		536885312
22600		0		536885376
22700		0		536885440
22800		0		536885504
22900		0		536885568
23000		0		536885632
23100		0		536885696
23200		0		536885760
23300		0		536885824
23400		0		536885888
23500		0		536885952
23600		0		536886016
23700		0		536886080
23800		0		536886144
23900		0		536886208
24000		0		536886272
24100		0		536886336
24200		0		536886400
24300		0		536886464
24400		0		536886528
24500		0		536886592
24600		0		536886656
24700		0		536886720
24800		0		536886784
24900		0		536886848
25000		0		536886912
25100		0		536886976
25200		0		536887040
25300		0		536887104
25400		0		536887168
25500		0		536887232
25600		0		536887296
25700		0		536887360
25800		0		536887424
25900		0		536887488
26000		0		536887552
26100		0		536887616
26200		0		536887680
26300		0		536887744
26400		0		536887808
26500		0		536887872
26600		0		536887936
26700		0		536888000
26800		0		536888064
26900		0		536888128
27000		0		536888192
27100		0		536888256
27200		0		536888320
27300		0		536888384
27400		0		536888448
27500		0		536888512
27600		0		536888576
27700		0		536888640
27800		0		536888704
27900		0		536888768
28000		0		536888832
28100		0		536888896
28200		0		536888960
28300		0		536889024
28400		0		536889088
28500		0		536889152
28600		0		536889216
28700		0		536889280
28800		0		536889344
28900		0		536889408
29000		0		536889472
29100		0		536889536
29200		0		536889600
29300		0		536889664
29400		0		536889728
29500		0		536889792
29600		0		536889856
29700		0		536889920
29800		0		536889984
29900		0		536890048
30000		0		536890112
30100		0		536890176
30200		0		536890240
30300		0		536890304
30400		0		536890368
30500		0		536890432
30600		0		536890496
30700		0		536890560
30800		0		536890624
30900		0		536890688
31000		0		536890752
31100		0		536890816
31200		0		536890880
31300		0		536890944
31400		0		536891008
31500		0		536891072
31600		0		536891136
31700		0		536891200
31800		0		536891264
31900		0		536891328
32000		0		536891392
32100		0		536891456
32200		0		536891520
32300		0		536891584
32400		0		536891648
32500		0		536891712
32600		0		536891776
32700		0		536891840
32800		0		536891904
32900		0		536891968
33000		0		536892032
33100		0		536892096
33200		0		536892160
33300		0		536892224
33400		0		536892288
33500		0		536892352
33600		0		536892416
33700		0		536892480
33800		0		536892544
33900		0		536892608
34000		0		536892672
34100		0		536892736
