0		0		536870912
100		0		536879104
200		0		536887296
300		0		536895488
400		0		536903680
500		0		536911872
600		0		536920064
700		0		536928256
800		0		536936448
900		0		536944640
1000		0		536952832
1100		0		536961024
1200		0		536969216
1300		0		536977408
1400		0		536985600
1500		0		536993792
1600		0		537001984
1700		0		537010176
1800		0		537018368
1900		0		537026560
2000		0		537034752
2100		0		537042944
2200		0		537051136
2300		0		537059328
2400		0		537067520
2500		0		537075712
2600		0		537083904
2700		0		537092096
2800		0		537100288
2900		0		537108480
3000		0		537116672
3100		0		537124864
3200		0		537133056
3300		0		537141248
3400		0		537149440
3500		0		537157632
3600		0		537165824
3700		0		537174016
3800		0		537182208
3900		0		537190400
4000		0		537198592
4100		0		537206784
4200		0		537214976
4300		0		537223168
4400		0		537231360
4500		0		537239552
4600		0		537247744
4700		0		537255936
4800		0		537264128
4900		0		537272320
5000		0		537280512
5100		0		537288704
5200		0		537296896
5300		0		537305088
5400		0		537313280
5500		0		537321472
5600		0		537329664
5700		0		537337856
5800		0		537346048
5900		0		537354240
6000		0		537362432
6100		0		537370624
6200		0		537378816
6300		0		537387008
6400		0		537395200
6500		0		537403392
6600		0		537411584
6700		0		537419776
6800		0		537427968
6900		0		537436160
7000		0		537444352
7100		0		537452544
7200		0		537460736
7300		0		537468928
7400		0		537477120
7500		0		537485312
7600		0		537493504
7700		0		537501696
7800		0		537509888
7900		0		537518080
8000		0		537526272
8100		0		537534464
8200		0		537542656
8300		0		537550848
8400		0		537559040
8500		0		537567232
8600		0		537575424
8700		0		537583616
8800		0		537591808
8900		0		537600000
9000		0		537608192
9100		0		537616384
9200		0		537624576
9300		0		537632768
9400		0		537640960
9500		0		537649152
9600		0		537657344
9700		0		537665536
9800		0		537673728
9900		0		537681920
