0		0		536870912
100		0		1610612736
200		0		2684354560
300		0		3758096384
400		0		4831838208
500		0		536875008
600		0		1610616832
700		0		2684358656
800		0		3758100480
900		0		4831842304
1000		0		536879104
1100		0		1610620928
1200		0		2684362752
1300		0		3758104576
1400		0		4831846400
1500		0		536883200
1600		0		1610625024
1700		0		2684366848
1800		0		3758108672
1900		0		4831850496
2000		0		536887296
2100		0		1610629120
2200		0		2684370944
2300		0		3758112768
2400		0		4831854592
2500		0		536891392
2600		0		1610633216
2700		0		2684375040
2800		0		3758116864
2900		0		4831858688
3000		0		536895488
3100		0		1610637312
3200		0		2684379136
3300		0		3758120960
3400		0		4831862784
3500		0		536899584
3600		0		1610641408
3700		0		2684383232
3800		0		3758125056
3900		0		4831866880
4000		0		536903680
4100		0		1610645504
4200		0		2684387328
4300		0		3758129152
4400		0		4831870976
4500		0		536907776
4600		0		1610649600
4700		0		2684391424
4800		0		3758133248
4900		0		4831875072
5000		0		536911872
5100		0		1610653696
5200		0		2684395520
5300		0		3758137344
5400		0		4831879168
5500		0		536915968
5600		0		1610657792
5700		0		2684399616
5800		0		3758141440
5900		0		4831883264
6000		0		536920064
6100		0		1610661888
6200		0		2684403712
6300		0		3758145536
6400		0		4831887360
6500		0		536924160
6600		0		1610665984
6700		0		2684407808
6800		0		3758149632
6900		0		4831891456
7000		0		536928256
7100		0		1610670080
7200		0		2684411904
7300		0		3758153728
7400		0		4831895552
7500		0		536932352
7600		0		1610674176
7700		0		2684416000
7800		0		3758157824
7900		0		4831899648
8000		0		536936448
8100		0		1610678272
8200		0		2684420096
8300		0		3758161920
8400		0		4831903744
8500		0		536940544
8600		0		1610682368
8700		0		2684424192
8800		0		3758166016
8900		0		4831907840
9000		0		536944640
9100		0		1610686464
9200		0		2684428288
9300		0		3758170112
9400		0		4831911936
9500		0		536948736
9600		0		1610690560
9700		0		2684432384
9800		0		3758174208
9900		0		4831916032
10000		0		536952832
10100		0		1610694656
10200		0		2684436480
10300		0		3758178304
10400		0		4831920128
10500		0		536956928
10600		0		1610698752
10700		0		2684440576
10800		0		3758182400
10900		0		4831924224
11000		0		536961024
11100		0		1610702848
11200		0		2684444672
11300		0		3758186496
11400		0		4831928320
11500		0		536965120
11600		0		1610706944
11700		0		2684448768
11800		0		3758190592
11900		0		4831932416
12000		0		536969216
12100		0		1610711040
12200		0		2684452864
12300		0		3758194688
12400		0		4831936512
12500		0		536973312
12600		0		1610715136
12700		0		2684456960
12800		0		3758198784
12900		0		4831940608
13000		0		536977408
13100		0		1610719232
13200		0		2684461056
13300		0		3758202880
